customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
9,122,besan,2023-08-02,4,52,10,520
29,122,nutrella,2023-07-29,5,40,7,280
17,123,quaker oats,2023-05-19,7,212,9,1908
22,122,besan,2023-03-13,4,52,7,364
26,122,refined oil,2023-06-09,6,110,4,440
9,123,besan,2023-06-15,8,52,4,208
20,122,quaker oats,2023-04-19,6,212,7,1484
23,123,quaker oats,2023-05-07,8,212,3,636
29,122,maida,2023-05-08,6,20,3,60
20,122,sugar,2023-05-07,5,50,8,400
11,121,quaker oats,2023-05-17,2,212,6,1272
11,121,dantkanti,2023-05-27,3,100,6,600
6,121,maida,2023-07-06,3,20,1,20
5,122,nutrella,2023-08-06,4,40,1,40
9,123,quaker oats,2023-05-06,7,212,1,212
13,122,refined oil,2023-03-10,6,110,9,990
17,122,clinic plus,2023-03-09,4,1.5,9,13.5
13,123,dantkanti,2023-05-14,9,100,4,400
8,121,dantkanti,2023-04-05,3,100,2,200
23,123,dantkanti,2023-05-01,8,100,7,700
13,123,besan,2023-08-03,9,52,3,156
15,122,nutrella,2023-03-18,4,40,9,360
20,123,clinic plus,2023-06-08,7,1.5,3,4.5
25,121,quaker oats,2023-05-07,2,212,7,1484
10,122,dantkanti,2023-04-01,5,100,2,200
17,122,maida,2023-05-29,6,20,6,120
30,121,sugar,2023-07-27,1,50,8,400
10,122,clinic plus,2023-08-20,4,1.5,6,9.0
17,122,dantkanti,2023-05-24,5,100,10,1000
14,123,sugar,2023-04-02,7,50,8,400
1,121,maida,2023-06-28,3,20,1,20
8,122,maida,2023-07-13,5,20,6,120
16,123,maida,2023-05-18,7,20,8,160
18,121,maida,2023-04-21,2,20,6,120
29,121,maida,2023-07-01,1,20,6,120
13,121,nutrella,2023-04-03,2,40,4,160
16,123,besan,2023-05-21,9,52,2,104
21,121,clinic plus,2023-06-18,1,1.5,7,10.5
10,122,dantkanti,2023-03-24,4,100,10,1000
29,121,nutrella,2023-06-20,2,40,1,40
16,123,sugar,2023-07-18,8,50,10,500
26,121,sugar,2023-03-20,1,50,10,500
18,121,besan,2023-06-26,1,52,10,520
25,123,sugar,2023-03-05,8,50,1,50
15,121,dantkanti,2023-04-27,2,100,6,600
9,121,sugar,2023-04-04,2,50,10,500
30,122,maida,2023-06-25,6,20,4,80
25,122,clinic plus,2023-05-20,4,1.5,1,1.5
20,122,maida,2023-06-03,6,20,3,60
20,121,refined oil,2023-03-14,2,110,2,220
28,123,maida,2023-05-18,8,20,4,80
8,121,refined oil,2023-07-21,3,110,6,660
1,123,sugar,2023-05-08,7,50,7,350
6,123,clinic plus,2023-06-24,8,1.5,5,7.5
3,122,maida,2023-06-01,6,20,6,120
21,122,dantkanti,2023-06-21,4,100,5,500
30,121,nutrella,2023-05-26,1,40,8,320
18,122,refined oil,2023-05-20,6,110,3,330
27,122,sugar,2023-05-15,6,50,2,100
2,122,dantkanti,2023-07-02,4,100,3,300
19,122,besan,2023-07-16,4,52,8,416
10,123,dantkanti,2023-08-13,9,100,1,100
5,121,dantkanti,2023-06-18,2,100,7,700
26,122,refined oil,2023-05-04,6,110,5,550
10,121,besan,2023-03-29,1,52,2,104
4,122,maida,2023-06-10,6,20,9,180
12,123,refined oil,2023-07-12,8,110,4,440
19,121,quaker oats,2023-07-27,1,212,4,848
11,123,dantkanti,2023-05-20,7,100,5,500
22,123,clinic plus,2023-06-27,7,1.5,8,12.0
29,122,dantkanti,2023-05-17,6,100,5,500
14,121,maida,2023-03-30,3,20,3,60
2,123,quaker oats,2023-06-25,7,212,6,1272
8,121,dantkanti,2023-03-29,3,100,8,800
13,121,dantkanti,2023-07-05,3,100,1,100
11,123,quaker oats,2023-03-11,8,212,1,212
2,122,maida,2023-05-10,4,20,4,80
2,123,clinic plus,2023-05-06,7,1.5,3,4.5
29,123,nutrella,2023-04-19,9,40,4,160
1,123,maida,2023-04-01,7,20,6,120
26,121,besan,2023-05-17,1,52,10,520
21,123,dantkanti,2023-04-26,9,100,6,600
25,121,nutrella,2023-06-27,3,40,8,320
9,122,quaker oats,2023-07-13,6,212,1,212
24,123,sugar,2023-07-07,8,50,3,150
29,122,maida,2023-08-14,6,20,8,160
18,121,besan,2023-04-16,3,52,1,52
21,121,clinic plus,2023-04-20,3,1.5,10,15.0
11,123,nutrella,2023-03-28,7,40,9,360
17,122,quaker oats,2023-07-31,4,212,8,1696
8,122,nutrella,2023-04-23,5,40,3,120
26,121,quaker oats,2023-05-05,3,212,4,848
1,122,maida,2023-07-05,5,20,8,160
29,121,maida,2023-04-21,3,20,4,80
15,121,maida,2023-07-05,2,20,4,80
19,121,nutrella,2023-04-18,1,40,5,200
4,121,quaker oats,2023-04-30,1,212,8,1696
3,122,dantkanti,2023-07-28,5,100,4,400
17,121,clinic plus,2023-08-08,2,1.5,7,10.5
13,123,sugar,2023-07-28,9,50,7,350
29,123,clinic plus,2023-04-13,7,1.5,10,15.0
26,122,dantkanti,2023-07-03,4,100,2,200
19,123,refined oil,2023-07-26,8,110,4,440
20,123,nutrella,2023-08-04,8,40,4,160
3,123,dantkanti,2023-05-02,8,100,1,100
29,121,besan,2023-03-25,3,52,4,208
22,123,sugar,2023-03-21,8,50,9,450
30,123,besan,2023-08-05,9,52,9,468
17,123,maida,2023-07-14,9,20,1,20
13,121,dantkanti,2023-04-15,1,100,5,500
6,123,quaker oats,2023-07-20,9,212,5,1060
28,122,clinic plus,2023-07-06,5,1.5,10,15.0
11,123,refined oil,2023-03-11,8,110,4,440
6,123,dantkanti,2023-03-28,8,100,9,900
13,122,dantkanti,2023-07-16,6,100,9,900
3,121,sugar,2023-05-06,2,50,2,100
4,122,nutrella,2023-08-13,5,40,3,120
18,122,nutrella,2023-03-27,5,40,2,80
14,123,quaker oats,2023-03-06,8,212,1,212
2,121,sugar,2023-03-07,1,50,1,50
11,122,quaker oats,2023-08-04,4,212,9,1908
12,121,clinic plus,2023-06-25,1,1.5,5,7.5
26,123,dantkanti,2023-03-24,8,100,2,200
10,122,dantkanti,2023-04-09,6,100,6,600
22,122,clinic plus,2023-07-26,4,1.5,10,15.0
26,123,refined oil,2023-05-21,8,110,10,1100
9,123,maida,2023-06-12,8,20,8,160
18,123,besan,2023-03-19,8,52,3,156
27,121,clinic plus,2023-07-08,2,1.5,3,4.5
24,123,quaker oats,2023-05-16,9,212,2,424
9,123,maida,2023-06-19,7,20,3,60
2,122,dantkanti,2023-06-29,6,100,4,400
1,121,sugar,2023-04-04,3,50,9,450
30,123,sugar,2023-05-03,9,50,9,450
13,121,clinic plus,2023-07-08,1,1.5,5,7.5
6,122,refined oil,2023-08-11,6,110,5,550
25,122,quaker oats,2023-03-30,6,212,5,1060
17,123,refined oil,2023-05-27,8,110,10,1100
1,123,besan,2023-06-05,9,52,10,520
29,122,nutrella,2023-05-11,6,40,7,280
22,123,besan,2023-04-27,7,52,2,104
25,122,nutrella,2023-04-23,4,40,2,80
28,121,clinic plus,2023-06-29,1,1.5,4,6.0
25,121,maida,2023-04-01,2,20,1,20
9,122,clinic plus,2023-03-31,6,1.5,3,4.5
23,122,dantkanti,2023-07-23,5,100,4,400
1,121,refined oil,2023-04-21,3,110,8,880
15,121,sugar,2023-04-28,2,50,3,150
19,122,besan,2023-06-06,4,52,8,416
1,121,maida,2023-03-07,1,20,3,60
19,122,besan,2023-05-14,4,52,4,208
15,121,quaker oats,2023-07-20,1,212,6,1272
7,122,nutrella,2023-08-01,4,40,7,280
17,123,refined oil,2023-08-16,9,110,4,440
1,122,sugar,2023-06-29,5,50,6,300
8,122,maida,2023-08-01,6,20,5,100
19,121,quaker oats,2023-04-07,2,212,5,1060
3,121,besan,2023-04-11,1,52,3,156
5,121,besan,2023-04-13,2,52,4,208
26,121,sugar,2023-08-04,3,50,7,350
25,122,quaker oats,2023-08-14,4,212,7,1484
15,121,sugar,2023-03-23,3,50,4,200
8,123,quaker oats,2023-07-17,7,212,10,2120
24,121,clinic plus,2023-07-01,3,1.5,8,12.0
23,123,nutrella,2023-06-06,7,40,2,80
27,121,nutrella,2023-07-21,2,40,7,280
16,121,refined oil,2023-03-24,1,110,2,220
15,121,maida,2023-03-31,1,20,6,120
19,122,nutrella,2023-07-19,5,40,9,360
16,121,nutrella,2023-07-31,3,40,2,80
27,122,refined oil,2023-03-14,6,110,7,770
24,121,sugar,2023-07-13,2,50,5,250
17,123,clinic plus,2023-07-16,9,1.5,9,13.5
19,122,nutrella,2023-08-17,6,40,5,200
13,121,refined oil,2023-04-11,1,110,5,550
8,122,besan,2023-07-18,5,52,2,104
23,121,maida,2023-04-23,1,20,6,120
17,121,clinic plus,2023-03-30,3,1.5,1,1.5
15,121,besan,2023-06-09,2,52,1,52
3,122,besan,2023-03-03,6,52,2,104
30,123,sugar,2023-04-01,9,50,7,350
10,123,maida,2023-03-04,7,20,6,120
4,123,clinic plus,2023-08-19,9,1.5,9,13.5
27,122,besan,2023-07-20,6,52,9,468
28,123,clinic plus,2023-06-30,9,1.5,10,15.0
17,123,besan,2023-04-29,7,52,2,104
13,123,clinic plus,2023-07-18,9,1.5,4,6.0
19,123,besan,2023-08-07,9,52,7,364
7,123,quaker oats,2023-06-10,7,212,6,1272
1,122,dantkanti,2023-04-13,4,100,3,300
8,123,dantkanti,2023-06-29,9,100,8,800
4,121,sugar,2023-04-18,3,50,2,100
9,121,nutrella,2023-08-02,2,40,3,120
27,123,dantkanti,2023-03-27,7,100,4,400
7,122,besan,2023-08-11,6,52,10,520
16,122,sugar,2023-04-30,4,50,9,450
5,123,nutrella,2023-04-04,7,40,9,360
6,122,dantkanti,2023-07-25,5,100,6,600
28,122,maida,2023-04-27,6,20,8,160
29,121,dantkanti,2023-07-11,2,100,7,700
4,121,refined oil,2023-04-12,3,110,5,550
30,123,dantkanti,2023-03-17,9,100,4,400
13,122,dantkanti,2023-05-16,4,100,5,500
5,122,quaker oats,2023-03-21,6,212,5,1060
14,123,clinic plus,2023-06-17,9,1.5,10,15.0
10,122,nutrella,2023-06-24,4,40,8,320
4,122,refined oil,2023-06-10,6,110,7,770
23,123,quaker oats,2023-08-15,7,212,3,636
23,121,maida,2023-08-14,3,20,6,120
6,122,refined oil,2023-04-04,4,110,5,550
17,123,quaker oats,2023-06-23,7,212,3,636
5,121,sugar,2023-04-04,1,50,2,100
30,121,dantkanti,2023-03-31,1,100,4,400
10,123,quaker oats,2023-07-17,8,212,1,212
8,121,clinic plus,2023-05-10,2,1.5,1,1.5
6,123,maida,2023-03-04,7,20,7,140
17,122,quaker oats,2023-06-19,6,212,8,1696
30,121,sugar,2023-08-17,3,50,7,350
27,122,nutrella,2023-05-07,5,40,1,40
21,121,refined oil,2023-08-17,2,110,5,550
18,121,maida,2023-06-16,2,20,7,140
11,123,nutrella,2023-04-11,9,40,2,80
18,122,nutrella,2023-08-16,4,40,9,360
9,121,sugar,2023-05-06,1,50,2,100
26,122,maida,2023-03-25,6,20,4,80
9,121,nutrella,2023-03-10,1,40,3,120
26,121,quaker oats,2023-05-03,1,212,9,1908
22,121,quaker oats,2023-08-18,1,212,8,1696
9,122,dantkanti,2023-05-07,4,100,4,400
24,122,besan,2023-06-05,4,52,3,156
2,123,besan,2023-04-01,7,52,3,156
14,122,besan,2023-08-20,4,52,10,520
19,123,clinic plus,2023-06-20,7,1.5,2,3.0
11,122,maida,2023-07-10,6,20,1,20
11,121,maida,2023-05-15,3,20,6,120
3,122,refined oil,2023-08-06,4,110,6,660
25,122,nutrella,2023-04-02,6,40,2,80
8,122,clinic plus,2023-05-28,4,1.5,2,3.0
17,123,sugar,2023-05-09,8,50,6,300
1,121,refined oil,2023-07-06,2,110,3,330
7,121,maida,2023-04-20,1,20,2,40
9,123,clinic plus,2023-07-19,9,1.5,5,7.5
15,123,maida,2023-05-14,7,20,6,120
22,121,nutrella,2023-06-23,1,40,8,320
29,123,quaker oats,2023-04-18,7,212,3,636
17,121,maida,2023-08-03,2,20,7,140
25,121,dantkanti,2023-03-20,2,100,7,700
18,121,clinic plus,2023-04-22,3,1.5,4,6.0
11,123,sugar,2023-03-07,7,50,9,450
7,123,dantkanti,2023-07-21,9,100,6,600
11,121,sugar,2023-04-26,3,50,7,350
21,121,clinic plus,2023-05-07,2,1.5,6,9.0
11,122,besan,2023-03-27,5,52,5,260
26,123,maida,2023-05-03,8,20,9,180
2,121,dantkanti,2023-06-14,2,100,7,700
28,122,maida,2023-05-01,6,20,3,60
18,121,clinic plus,2023-08-16,1,1.5,9,13.5
11,123,clinic plus,2023-07-27,7,1.5,10,15.0
17,121,quaker oats,2023-03-07,1,212,9,1908
17,122,nutrella,2023-04-22,5,40,5,200
16,121,nutrella,2023-05-30,1,40,2,80
20,122,nutrella,2023-07-04,6,40,2,80
18,122,dantkanti,2023-03-05,6,100,8,800
22,121,refined oil,2023-05-22,2,110,8,880
24,122,sugar,2023-03-29,4,50,1,50
5,121,quaker oats,2023-07-10,1,212,9,1908
10,121,clinic plus,2023-07-07,2,1.5,3,4.5
14,122,clinic plus,2023-05-20,5,1.5,3,4.5
24,123,nutrella,2023-04-08,8,40,9,360
3,123,maida,2023-07-20,9,20,4,80
2,123,refined oil,2023-06-11,9,110,8,880
22,122,besan,2023-05-01,5,52,1,52
14,121,besan,2023-05-22,2,52,9,468
2,122,besan,2023-04-24,5,52,7,364
23,122,quaker oats,2023-06-15,5,212,8,1696
17,122,besan,2023-07-15,5,52,9,468
30,122,besan,2023-04-05,6,52,6,312
17,121,quaker oats,2023-04-06,2,212,5,1060
14,121,maida,2023-07-05,1,20,8,160
22,123,nutrella,2023-06-08,8,40,5,200
27,122,maida,2023-07-11,4,20,7,140
20,123,dantkanti,2023-07-10,8,100,8,800
22,123,maida,2023-03-13,9,20,6,120
28,122,dantkanti,2023-08-19,5,100,3,300
12,122,clinic plus,2023-03-27,5,1.5,5,7.5
16,121,besan,2023-04-25,1,52,2,104
22,123,dantkanti,2023-07-06,9,100,3,300
11,122,dantkanti,2023-03-22,6,100,5,500
27,123,sugar,2023-04-30,7,50,1,50
28,122,quaker oats,2023-06-01,4,212,10,2120
13,122,sugar,2023-06-12,5,50,2,100
6,123,sugar,2023-07-28,7,50,7,350
28,121,refined oil,2023-07-11,1,110,10,1100
22,121,nutrella,2023-07-03,1,40,8,320
8,123,refined oil,2023-05-18,8,110,7,770
28,122,besan,2023-04-10,6,52,3,156
30,121,dantkanti,2023-05-22,2,100,5,500
8,121,besan,2023-05-02,1,52,6,312
5,122,quaker oats,2023-03-11,6,212,8,1696
5,123,refined oil,2023-04-28,8,110,5,550
23,121,nutrella,2023-07-02,3,40,10,400
15,123,refined oil,2023-08-10,7,110,2,220
2,123,quaker oats,2023-06-16,7,212,7,1484
11,122,maida,2023-06-13,5,20,3,60
4,121,dantkanti,2023-06-11,3,100,4,400
5,122,quaker oats,2023-05-04,4,212,2,424
1,123,refined oil,2023-05-07,7,110,5,550
4,123,besan,2023-06-24,7,52,2,104
1,123,clinic plus,2023-07-27,8,1.5,3,4.5
21,121,sugar,2023-03-18,3,50,5,250
16,123,maida,2023-04-27,9,20,10,200
23,123,dantkanti,2023-03-07,8,100,1,100
3,121,clinic plus,2023-07-11,1,1.5,8,12.0
11,122,quaker oats,2023-06-15,5,212,5,1060
21,122,sugar,2023-06-30,6,50,5,250
12,121,clinic plus,2023-04-08,3,1.5,4,6.0
27,121,maida,2023-08-13,2,20,7,140
18,123,nutrella,2023-03-07,8,40,8,320
11,123,sugar,2023-07-25,8,50,8,400
13,122,refined oil,2023-08-03,6,110,10,1100
14,123,maida,2023-05-01,9,20,9,180
26,121,sugar,2023-04-03,1,50,4,200
30,121,sugar,2023-06-21,2,50,8,400
7,122,sugar,2023-06-17,6,50,7,350
13,121,maida,2023-03-12,2,20,6,120
25,121,maida,2023-08-15,3,20,4,80
26,123,clinic plus,2023-04-02,7,1.5,2,3.0
11,123,refined oil,2023-06-23,8,110,3,330
30,121,besan,2023-03-17,1,52,6,312
30,122,sugar,2023-04-02,5,50,5,250
5,121,nutrella,2023-06-07,2,40,7,280
20,122,sugar,2023-06-03,6,50,10,500
20,123,sugar,2023-05-06,9,50,4,200
29,122,maida,2023-03-22,5,20,1,20
20,123,dantkanti,2023-03-14,8,100,8,800
29,121,quaker oats,2023-05-20,1,212,4,848
16,123,sugar,2023-04-14,9,50,8,400
4,121,nutrella,2023-04-28,2,40,10,400
13,121,quaker oats,2023-03-13,2,212,9,1908
9,122,quaker oats,2023-07-18,4,212,7,1484
1,123,quaker oats,2023-04-17,8,212,2,424
17,123,besan,2023-05-18,7,52,8,416
26,122,maida,2023-04-12,4,20,3,60
20,121,refined oil,2023-07-18,2,110,8,880
29,121,besan,2023-03-16,1,52,3,156
23,122,maida,2023-06-24,5,20,4,80
21,121,nutrella,2023-06-08,1,40,5,200
22,121,sugar,2023-06-15,1,50,8,400
19,123,dantkanti,2023-03-26,8,100,1,100
22,121,nutrella,2023-03-29,2,40,9,360
16,121,refined oil,2023-05-07,2,110,4,440
3,121,nutrella,2023-05-25,2,40,1,40
22,122,clinic plus,2023-05-30,6,1.5,6,9.0
7,123,besan,2023-04-06,8,52,3,156
3,123,dantkanti,2023-05-19,9,100,1,100
26,121,refined oil,2023-07-27,1,110,1,110
28,123,maida,2023-05-01,7,20,4,80
18,122,maida,2023-05-28,5,20,7,140
17,121,maida,2023-04-11,2,20,9,180
28,121,dantkanti,2023-08-12,3,100,3,300
10,123,besan,2023-07-16,9,52,8,416
5,123,clinic plus,2023-08-01,7,1.5,10,15.0
22,121,sugar,2023-07-03,1,50,7,350
22,121,maida,2023-06-12,1,20,5,100
10,123,maida,2023-03-15,9,20,5,100
27,122,quaker oats,2023-07-20,6,212,5,1060
15,121,clinic plus,2023-05-16,2,1.5,4,6.0
12,122,dantkanti,2023-06-19,6,100,4,400
17,121,quaker oats,2023-08-14,1,212,3,636
26,123,refined oil,2023-04-16,9,110,3,330
7,121,refined oil,2023-07-24,3,110,8,880
22,122,dantkanti,2023-05-19,4,100,6,600
25,121,besan,2023-06-11,2,52,10,520
19,121,besan,2023-06-07,3,52,1,52
28,122,sugar,2023-07-13,4,50,9,450
30,121,maida,2023-05-10,2,20,1,20
21,123,sugar,2023-05-21,8,50,9,450
17,123,refined oil,2023-03-29,9,110,2,220
1,123,maida,2023-04-03,8,20,10,200
22,123,maida,2023-04-11,9,20,8,160
26,122,nutrella,2023-03-10,4,40,1,40
8,122,dantkanti,2023-07-25,5,100,9,900
14,121,dantkanti,2023-03-05,1,100,8,800
4,121,clinic plus,2023-05-12,1,1.5,2,3.0
20,123,quaker oats,2023-04-23,7,212,8,1696
25,122,refined oil,2023-04-02,4,110,10,1100
22,121,besan,2023-03-25,3,52,3,156
13,121,clinic plus,2023-03-30,2,1.5,2,3.0
30,123,maida,2023-07-07,7,20,7,140
29,122,sugar,2023-05-19,6,50,4,200
21,122,quaker oats,2023-06-16,4,212,6,1272
18,123,maida,2023-05-10,7,20,6,120
11,122,dantkanti,2023-07-11,6,100,5,500
30,121,besan,2023-04-15,2,52,5,260
18,121,maida,2023-03-05,2,20,10,200
12,122,refined oil,2023-06-12,4,110,6,660
8,122,dantkanti,2023-04-05,5,100,1,100
8,121,maida,2023-06-01,2,20,4,80
17,121,nutrella,2023-06-28,1,40,6,240
23,123,quaker oats,2023-08-17,9,212,6,1272
14,123,besan,2023-03-20,7,52,9,468
25,121,maida,2023-07-13,1,20,10,200
30,121,dantkanti,2023-03-05,3,100,10,1000
17,122,dantkanti,2023-06-06,5,100,8,800
21,123,dantkanti,2023-05-14,9,100,7,700
22,122,clinic plus,2023-06-20,6,1.5,6,9.0
4,122,nutrella,2023-07-31,4,40,9,360
24,121,refined oil,2023-03-19,3,110,2,220
3,121,maida,2023-07-14,3,20,10,200
6,121,besan,2023-08-16,2,52,1,52
9,121,maida,2023-08-18,2,20,5,100
27,123,besan,2023-05-13,8,52,7,364
3,123,quaker oats,2023-07-02,8,212,8,1696
17,123,besan,2023-07-18,9,52,8,416
24,123,clinic plus,2023-06-12,8,1.5,1,1.5
17,123,nutrella,2023-05-17,9,40,3,120
13,122,nutrella,2023-03-04,4,40,5,200
24,121,clinic plus,2023-07-23,3,1.5,10,15.0
15,123,quaker oats,2023-08-08,8,212,4,848
7,121,sugar,2023-07-02,3,50,7,350
23,121,dantkanti,2023-06-15,3,100,1,100
3,121,besan,2023-06-21,1,52,8,416
20,121,sugar,2023-03-16,1,50,9,450
14,122,sugar,2023-04-05,4,50,10,500
11,123,sugar,2023-07-03,9,50,1,50
13,122,dantkanti,2023-05-01,6,100,1,100
2,122,maida,2023-05-13,6,20,9,180
28,123,besan,2023-07-31,9,52,8,416
13,123,sugar,2023-06-10,9,50,7,350
18,122,nutrella,2023-06-19,5,40,4,160
22,121,quaker oats,2023-07-09,2,212,2,424
16,122,maida,2023-07-12,5,20,2,40
23,121,besan,2023-03-27,3,52,6,312
4,121,refined oil,2023-06-11,1,110,6,660
28,122,quaker oats,2023-03-27,4,212,4,848
1,121,maida,2023-07-30,1,20,7,140
23,123,nutrella,2023-07-15,8,40,7,280
8,122,sugar,2023-07-06,6,50,7,350
4,121,maida,2023-07-23,3,20,9,180
25,123,nutrella,2023-04-22,8,40,3,120
26,123,refined oil,2023-03-04,8,110,5,550
5,122,besan,2023-03-12,5,52,8,416
21,121,besan,2023-07-27,2,52,4,208
9,121,clinic plus,2023-07-18,2,1.5,4,6.0
8,121,nutrella,2023-07-18,2,40,7,280
2,122,sugar,2023-06-01,4,50,8,400
25,122,nutrella,2023-05-09,4,40,4,160
20,123,dantkanti,2023-05-29,9,100,4,400
13,121,sugar,2023-03-23,2,50,7,350
17,121,quaker oats,2023-06-11,3,212,7,1484
21,122,refined oil,2023-07-15,5,110,8,880
8,122,besan,2023-03-05,5,52,10,520
21,123,besan,2023-06-15,7,52,1,52
6,121,nutrella,2023-05-17,3,40,9,360
20,122,maida,2023-06-03,4,20,10,200
20,123,dantkanti,2023-07-30,7,100,6,600
1,121,clinic plus,2023-07-21,1,1.5,4,6.0
7,121,besan,2023-07-07,1,52,6,312
8,121,dantkanti,2023-04-09,3,100,2,200
14,123,besan,2023-03-10,7,52,8,416
12,123,nutrella,2023-06-23,9,40,7,280
23,121,quaker oats,2023-06-05,3,212,4,848
4,121,sugar,2023-07-20,2,50,1,50
3,121,refined oil,2023-03-22,2,110,2,220
2,122,clinic plus,2023-06-23,4,1.5,1,1.5
21,122,dantkanti,2023-08-13,6,100,5,500
3,123,sugar,2023-07-20,9,50,7,350
17,121,sugar,2023-08-08,3,50,10,500
11,121,clinic plus,2023-04-22,2,1.5,2,3.0
24,123,sugar,2023-04-01,7,50,8,400
17,123,maida,2023-03-04,8,20,8,160
3,123,clinic plus,2023-07-14,8,1.5,4,6.0
25,121,dantkanti,2023-06-26,1,100,3,300
23,121,dantkanti,2023-05-30,3,100,8,800
6,121,sugar,2023-07-31,1,50,10,500
12,122,sugar,2023-07-19,4,50,3,150
13,121,nutrella,2023-05-15,3,40,9,360
10,121,clinic plus,2023-06-07,3,1.5,5,7.5
8,121,clinic plus,2023-08-16,1,1.5,9,13.5
9,123,nutrella,2023-03-04,9,40,6,240
3,123,clinic plus,2023-07-09,9,1.5,9,13.5
1,122,besan,2023-03-30,6,52,2,104
26,123,clinic plus,2023-04-14,8,1.5,4,6.0
17,123,nutrella,2023-06-29,7,40,2,80
5,121,nutrella,2023-03-17,2,40,6,240
8,121,clinic plus,2023-05-02,1,1.5,3,4.5
28,122,besan,2023-06-04,5,52,10,520
11,123,maida,2023-06-09,8,20,1,20
17,121,sugar,2023-07-09,1,50,3,150
21,121,besan,2023-06-26,2,52,8,416
4,123,nutrella,2023-06-12,7,40,10,400
4,122,clinic plus,2023-06-06,6,1.5,2,3.0
18,123,refined oil,2023-04-27,9,110,7,770
22,123,refined oil,2023-04-29,9,110,1,110
14,123,besan,2023-04-21,8,52,1,52
21,121,quaker oats,2023-03-06,2,212,3,636
27,123,sugar,2023-03-05,7,50,4,200
19,123,besan,2023-05-02,9,52,2,104
18,122,clinic plus,2023-07-17,4,1.5,1,1.5
12,121,quaker oats,2023-06-22,1,212,3,636
30,122,sugar,2023-05-12,6,50,6,300
14,123,nutrella,2023-04-06,9,40,5,200
13,121,sugar,2023-07-27,3,50,1,50
25,123,sugar,2023-06-08,7,50,2,100
5,122,nutrella,2023-07-15,5,40,5,200
20,123,sugar,2023-08-15,7,50,8,400
20,121,refined oil,2023-05-21,3,110,10,1100
27,123,dantkanti,2023-07-13,7,100,10,1000
17,121,sugar,2023-05-11,1,50,6,300
20,123,sugar,2023-05-29,9,50,8,400
25,121,nutrella,2023-05-04,3,40,8,320
11,122,clinic plus,2023-04-21,6,1.5,1,1.5
4,121,dantkanti,2023-06-04,1,100,4,400
29,121,besan,2023-03-23,2,52,3,156
9,123,sugar,2023-06-19,9,50,4,200
15,123,besan,2023-07-18,9,52,7,364
5,121,clinic plus,2023-05-06,1,1.5,1,1.5
18,123,sugar,2023-03-09,9,50,2,100
13,122,dantkanti,2023-04-26,5,100,2,200
9,121,quaker oats,2023-03-07,2,212,4,848
10,121,maida,2023-07-16,1,20,10,200
6,123,besan,2023-03-13,9,52,8,416
21,123,quaker oats,2023-07-28,7,212,7,1484
4,121,sugar,2023-06-28,1,50,2,100
23,121,quaker oats,2023-05-25,3,212,6,1272
6,121,sugar,2023-08-16,2,50,7,350
4,123,nutrella,2023-05-23,8,40,6,240
12,122,clinic plus,2023-08-13,4,1.5,4,6.0
7,122,besan,2023-07-10,6,52,7,364
1,122,nutrella,2023-06-17,4,40,5,200
18,122,quaker oats,2023-07-11,4,212,6,1272
4,121,sugar,2023-08-01,1,50,7,350
28,122,clinic plus,2023-07-02,5,1.5,9,13.5
7,122,nutrella,2023-06-27,6,40,3,120
19,121,quaker oats,2023-08-20,2,212,6,1272
3,123,quaker oats,2023-06-02,9,212,1,212
27,122,quaker oats,2023-04-15,4,212,2,424
17,121,sugar,2023-06-27,1,50,8,400
18,121,nutrella,2023-06-09,2,40,3,120
10,123,dantkanti,2023-03-11,9,100,10,1000
30,123,besan,2023-06-09,7,52,4,208
11,123,besan,2023-05-08,7,52,1,52
24,122,refined oil,2023-04-27,4,110,10,1100
17,123,maida,2023-03-24,9,20,7,140
16,123,clinic plus,2023-05-08,7,1.5,3,4.5
18,122,clinic plus,2023-06-24,4,1.5,6,9.0
5,122,dantkanti,2023-05-27,5,100,9,900
15,121,refined oil,2023-08-13,1,110,9,990
24,122,quaker oats,2023-06-28,5,212,6,1272
18,123,nutrella,2023-06-07,7,40,1,40
6,122,sugar,2023-05-03,6,50,2,100
19,123,besan,2023-07-19,7,52,7,364
10,122,besan,2023-03-31,4,52,9,468
1,123,clinic plus,2023-03-22,9,1.5,9,13.5
12,121,clinic plus,2023-07-25,1,1.5,10,15.0
13,123,dantkanti,2023-04-03,9,100,3,300
24,123,sugar,2023-07-18,7,50,10,500
2,121,maida,2023-05-27,3,20,6,120
2,122,dantkanti,2023-08-06,6,100,2,200
30,123,maida,2023-08-04,8,20,9,180
19,123,quaker oats,2023-07-31,8,212,5,1060
22,122,dantkanti,2023-08-04,5,100,4,400
2,123,nutrella,2023-08-19,7,40,10,400
11,121,dantkanti,2023-07-22,1,100,8,800
21,123,maida,2023-06-22,9,20,4,80
3,123,besan,2023-06-30,8,52,4,208
24,122,maida,2023-04-15,6,20,2,40
26,121,quaker oats,2023-06-27,2,212,7,1484
25,123,dantkanti,2023-08-12,9,100,9,900
17,122,besan,2023-07-01,4,52,8,416
1,121,clinic plus,2023-04-10,3,1.5,1,1.5
18,121,dantkanti,2023-04-20,1,100,6,600
5,121,besan,2023-03-09,3,52,1,52
21,123,dantkanti,2023-07-16,9,100,4,400
25,121,nutrella,2023-04-06,2,40,7,280
